VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,VarName11,VarName12,VarName13,VarName14,VarName15,VarName16,VarName17,VarName18,VarName19
13,0.47464222,-0.2548383,0.14827267,0.69444614,-0.03503438,-1,1.49032341,0.77498272,0.50403898,-0.46504474,1.92359342,0.0790513,-0.2226812,0.38302802,-0.12182137,0.11804749,2.19665716,
14,0.22255577,-0.37415273,0.06328137,0.07095881,-0.52574969,-1,1.25169454,0.08534233,0.00589679,-0.9493732,1.05260776,0.15231637,-0.29122521,0.56861514,0.05121128,0.08433714,1.99878519,
15,0.33591017,-0.49426415,0.18538998,0.1775562,-0.65261812,-1,1.0114717,0.70309142,0.05121973,-1.03330126,1.68235636,0.2926442,-0.12997707,0.80418158,0.30409236,0.02551794,2.33483493,
16,0.2528132,-0.61502892,0.28893561,-0.10940252,-0.97724464,-1,0.76994216,0.06803694,-1.028372,-1.19898156,0.32898996,0.23019592,-0.28378327,0.50293371,0.20180159,-0.08673181,1.94694137,
17,0.43586584,-0.50494869,0.15720828,0.366783,-0.57403153,-1,0.99010263,1.28501431,0.6449751,-0.82269371,1.01016273,0.29726305,0.06474967,1.07890309,-0.01592812,0.04528724,1.98350073,
18,0.12263136,-0.65032009,0.32177294,-0.40505738,-1.17800883,-1,0.69935982,0.35864612,-0.70702924,-1.17357501,-0.07257763,0.36516879,0.08906654,0.83625701,-0.08160092,-0.06414388,1.60578164,
19,0.30763502,-0.57136864,0.2628615,0.04390141,-0.83510225,-1,0.85726273,0.27466852,-0.45103662,-1.16561175,0.83109213,0.31221227,-0.12576749,0.76397883,-0.08896568,-0.11487782,1.78980552,
20,0.2361588,-0.50361663,0.20587636,-0.03129903,-0.77107446,-1,0.99276674,-0.37379728,-0.85326754,-1.12735989,1.12463848,0.21264731,-0.48594119,0.45897228,-0.03900927,-0.12111885,1.96083863,
21,0.35215049,-0.35190213,0.10039157,0.35239884,-0.35165378,-1,1.29619574,0.67720691,0.16936084,-0.47071696,1.92204718,0.18436802,-0.25651762,0.66606869,-0.16344744,0.20408209,2.29334504,
22,0.14931431,-0.37391949,0.05987956,-0.07529087,-0.59852467,-1,1.25216102,0.63395037,0.11447861,-2.01511591,0.63208858,0.15857004,0.03940206,0.76419314,-0.04111219,-0.40551691,1.8366363,
23,0.20076797,-0.51014761,0.12553481,-0.10861167,-0.81952725,-1,0.97970478,0.91213407,0.44210206,-0.09514979,1.49657979,0.36457521,0.27500009,1.11329521,0.13659414,0.24966665,2.17675565,
24,0.08469438,-0.75442997,0.56062806,-0.58504121,-1.42416557,-1,0.49114006,-0.60520489,-2.32163059,-0.32610835,1.00609187,0.05258469,-0.24979678,0.15026228,0.49922932,0.46177915,2.34585373,
25,0.55813657,-0.75229775,0.47246057,0.3639754,-0.94645893,-1,0.4954045,0.38535807,-1.18125212,-1.06569464,0.30205177,0.2083609,-0.49035593,0.23680283,0.09349131,0.19804226,2.0762505,
26,0.46282924,-0.44198582,0.19782714,0.48367266,-0.4211424,-1,1.11602836,0.76442755,-0.18645543,-0.27805511,2.19357268,0.12966154,-0.32579343,0.46715953,-0.20599649,0.45999357,2.57689741,
27,0.18285469,-0.30618639,0.14203644,0.059523,-0.42951808,-1,1.38762723,-0.41824719,-0.96805184,-1.12316397,1.6026579,0.01215211,-0.554875,0.05574023,-0.17792847,0.1684148,2.39596404,
28,0.36891576,-0.23888125,0.11942455,0.49895027,-0.10884675,-1,1.52223749,0.31598836,0.06769326,-1.3263633,1.13440903,0.16191318,-0.48835908,0.300598,-0.15038184,-0.07897425,2.00406779,
29,0.340669,-0.27951964,0.09696322,0.40181836,-0.21837028,-1,1.44096072,0.37657389,0.32769075,-1.09515467,1.14095249,0.2073966,-0.3965616,0.59366401,-0.03217518,-0.08706446,1.85202978,
30,0.33439365,-0.42283877,0.12350079,0.24594853,-0.51128389,-1,1.15432246,0.77409445,-0.35429961,-0.64757064,1.38107685,0.14772005,-0.14562723,0.54252097,0.10157409,0.13268245,2.03939208,
31,0.3275494,-0.54821404,0.24112575,0.10688476,-0.76887868,-1,0.90357191,-0.08580154,-0.67394907,-1.14608114,1.31159463,0.26116548,-0.44326379,0.4825,0.30914659,-0.00669935,2.2237074,
32,0.43933836,-0.50410893,0.3084917,0.37456779,-0.5688795,-1,0.99178213,-0.55118943,-1.40131791,-1.50870522,1.04051454,0.29040713,-0.93656497,0.04469998,0.23704759,-0.25770228,2.1362199,
33,0.62860452,-0.23479812,0.29236619,1.02241092,0.15900829,-1,1.53040377,1.55759912,0.21132531,-1.4671887,1.41085186,0.13438696,-0.31808744,0.36281076,-0.00484237,-0.36244549,2.008334,
34,0.31741055,-0.33659805,0.13860346,0.29822305,-0.35578555,-1,1.3268039,0.11948484,-0.54635468,-0.48907598,1.32325506,0.10157884,-0.41671185,0.24482609,-0.03693134,0.07423926,2.00239258,
35,0.38904782,-0.36914364,0.15933947,0.40895199,-0.34923947,-1,1.26171271,0.24379046,-0.38640738,-0.73822595,1.70327079,0.17443884,-0.47550851,0.298353,0.02987745,0.16800666,2.22197533,
36,0.37744199,-0.39095616,0.16409797,0.36392782,-0.40447033,-1,1.21808767,0.39510987,-0.64327317,-0.50929486,1.96450983,0.11710624,-0.41764132,0.21849608,0.076428,0.3293559,2.48419874,
37,0.33128703,-0.41230509,0.15542853,0.25026897,-0.49332316,-1,1.17538981,0.0089792,-0.59083544,-1.53032178,1.40502339,0.14554532,-0.53561809,0.22613542,0.22515749,-0.10048294,2.35691616,
38,0.44365713,-0.3710901,0.21447153,0.51622417,-0.29852306,-1,1.2578198,0.25744672,-0.73651292,-1.12770551,0.97231432,0.17894646,-0.58274282,0.11590134,0.06929307,-0.11409422,2.03570534,
39,0.48512688,-0.30566727,0.16031338,0.66458648,-0.12620767,-1,1.38866546,0.39546076,0.2519164,-1.28468754,1.48319533,0.28488899,-0.5787679,0.48957614,0.05037415,-0.19939088,2.0651176,
40,0.37874165,-0.34694753,0.14228012,0.41053577,-0.31515341,-1,1.30610494,0.55787792,-0.56868776,-1.18496964,0.84261875,0.12051399,-0.38918665,0.30739172,0.02421,-0.19218026,1.80081571,
0,1.1,-0.1,1.08888292,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.9575801,2,1,-1,2,2.40555203,1.87866611,-0.43790457,2.24529776,-0.22398596,0.20277601,0.93933306,-0.2962362,0.28104771,1.12264888,
2,0.54211921,-0.52847361,0.21133903,0.55576481,-0.51482802,-1,0.94305277,1.52884332,-0.10585113,-0.12950557,1.40782152,0.13251789,0.32369046,0.94521457,0.07649104,0.57577107,1.79370881,
3,0.65937781,-0.80976867,0.63479744,0.50898695,-0.96015954,-1,0.38046265,-0.32588219,-1.78757587,-1.15337296,1.05884289,0.42655249,-0.66047368,0.38858803,0.57141713,0.21119905,2.23604452,
4,0.69753347,-0.63972141,0.51287702,0.75534552,-0.58190935,-1,0.72055718,0.78852782,-1.10320052,-1.25775868,0.97407672,0.26929144,-0.6335064,0.28241516,0.24895113,-0.02327982,2.24478203,
5,0.49978876,-0.39973328,0.21817545,0.59984424,-0.2996778,-1,1.20053344,0.7145119,-0.26508053,-1.58219199,0.53989091,0.12046351,-0.45928601,0.40840059,-0.11871225,-0.3027359,1.79206975,
6,0.33349627,-0.29933703,0.1144037,0.36765551,-0.26517779,-1,1.40132593,0.10735423,-0.8346987,-1.15885643,1.47145019,0.01632673,-0.50946216,0.08618798,-0.13302389,-0.23079617,1.931097,
7,0.39974764,-0.21901273,0.13559776,0.58048256,-0.03827781,-1,1.56197455,1.0799105,0.58992137,-0.34938996,2.17694892,0.04201372,-0.11452347,0.5570674,-0.19519565,0.20990694,2.27303569,
8,0.10975257,-0.37916508,0.10449645,-0.15965994,-0.6485776,-1,1.24166983,0.33437052,-0.57978953,-0.60938559,1.97884469,0.0508962,0.00017095,0.36780402,0.22102722,0.30026067,2.50510527,
9,0.18946202,-0.55941852,0.2256931,-0.18049448,-0.92937502,-1,0.88116297,0.2906037,-0.88420098,-0.9725691,1.64822751,0.07101089,-0.0440747,0.30122004,0.51826713,0.16384579,2.63608491,
10,0.3098642,-0.62662143,0.33944624,-0.00689302,-0.94337865,-1,0.74675715,-0.29215284,-1.40899944,-0.47779502,0.32498885,0.06614769,-0.47797797,0.07273173,0.12416391,0.34302538,2.10715831,
11,0.50399574,-0.49057158,0.25606718,0.51741991,-0.47714741,-1,1.01885685,0.67139043,-0.72847351,-1.06613338,0.73987232,0.1020181,-0.40728951,0.16270068,-0.17477973,0.138446,1.91408689,
12,0.36530362,-0.32030121,0.10552065,0.41030603,-0.2752988,-1,1.35939759,0.85501458,-0.22237699,-0.07501649,1.81373034,-0.01209008,-0.14144108,0.29046305,-0.34926498,0.53171476,2.18420982,
13,0.12291147,-0.31782089,0.0709662,-0.07199795,-0.51273031,-1,1.36435822,0.50734687,-0.28115427,-2.25446282,1.06992788,-0.00586331,0.06004142,0.32247528,-0.0508592,-0.36137403,1.94488974,
14,0.24683293,-0.39578191,0.1086772,0.09788395,-0.54473089,-1,1.20843618,0.33195725,-0.73027913,-0.54203458,2.4335543,-0.01644274,-0.05083359,0.19187999,0.24986437,0.04829569,2.58500393,
15,0.25077221,-0.48049337,0.14221781,0.02105104,-0.71021454,-1,1.03901325,0.31111468,-0.61045923,-0.53825839,1.29466817,0.0323249,-0.12063166,0.27120375,0.2184028,0.25501865,2.42032943,
16,0.28095504,-0.53532985,0.20913111,0.02658023,-0.78970466,-1,0.92934031,-0.03185718,-0.68095687,-2.06863968,0.64948469,0.13494828,-0.35719946,0.33045329,0.25433325,-0.40681051,2.07023691,
17,0.42499637,-0.39089309,0.23108505,0.45909965,-0.35678981,-1,1.21821383,-0.44376548,-1.19764653,-1.57230392,0.97411962,0.21181075,-0.82547884,-0.04270354,0.09130709,-0.48955722,1.91307135,
18,0.56295391,-0.1427756,0.27055817,0.98313221,0.27740271,-1,1.7144488,1.20815375,0.02675561,-0.6304569,1.72150371,0.1339163,-0.37161645,0.13480163,-0.27685345,-0.06000706,1.96006313,
19,0.30302595,-0.23268629,0.11415164,0.37336561,-0.16234663,-1,1.53462743,-0.25048848,-0.52804861,-0.56040665,1.89489403,0.1312985,-0.61407841,0.0360628,-0.10295397,0.18979315,2.16016486,
20,0.44422603,-0.28670547,0.15542998,0.6017466,-0.12918491,-1,1.42658906,0.54624768,0.38479773,-0.78225805,1.57858532,0.26129373,-0.4781414,0.49713574,-0.04164377,0.20376755,2.15608056,
21,0.32604547,-0.39728878,0.16695088,0.25480217,-0.46853208,-1,1.20542244,-0.06096615,-0.63158301,-1.27410419,1.70380196,0.22990671,-0.59559925,0.33006514,0.24510077,-0.03516832,2.32723004,
22,0.45745138,-0.40043856,0.2350225,0.5144642,-0.34342574,-1,1.19912289,0.22570643,-1.0665857,-0.53548282,1.36615907,0.19174757,-0.64239779,0.03217828,0.02628017,0.21467443,2.24713311,
23,0.48289689,-0.33912223,0.1154534,0.62667154,-0.19534757,-1,1.32175555,1.50582881,0.84294695,-1.29567122,0.66698679,0.11423467,-0.05118137,0.77668484,-0.07046439,-0.04049839,1.79618218,
24,0.24255077,-0.53836108,0.23440044,-0.05325954,-0.8341714,-1,0.92327783,-0.11378618,-0.45000391,-0.14043002,1.20048854,0.31253877,-0.32503455,0.70170155,0.09911715,0.40953579,2.03669644,
25,0.36774464,-0.62457672,0.32091484,0.11091256,-0.8814088,-1,0.75084656,0.11195217,-1.36604279,-1.92464783,0.55105717,0.18280373,-0.47428583,0.2924061,0.23811366,-0.25755602,1.91845353,
26,0.5090432,-0.39164183,0.19023871,0.62644458,-0.27424045,-1,1.21671635,1.14186948,0.2053459,-0.73212606,1.2545902,0.14180811,-0.17525138,0.64051783,-0.15993503,0.00515896,1.97816369,
27,0.18042794,-0.42541967,0.14269034,-0.06456379,-0.67041141,-1,1.14916065,-0.1152457,-0.62130527,-0.66126737,1.01724999,0.10927884,-0.32567648,0.43502595,-0.10843097,0.1719458,1.92312651,
28,0.31615462,-0.41858257,0.13976407,0.21372668,-0.52101052,-1,1.16283486,-0.17120549,-0.64390218,-2.11390941,0.85809414,0.17501893,-0.56459561,0.31414445,0.06761135,-0.4709818,1.8091929,
29,0.43183911,-0.28337921,0.17690858,0.58029901,-0.13491931,-1,1.43324158,0.19907646,0.03647987,-1.46187475,1.65020105,0.28296325,-0.61459868,0.45869137,0.0746765,-0.46642828,2.01307618,
30,0.38158324,-0.30084206,0.14591112,0.46232442,-0.22010088,-1,1.39831588,-0.06260669,-0.46465845,-0.73435319,1.37246295,0.26310491,-0.72018593,0.29785852,0.00769194,-0.10039073,1.99361163,
31,0.46859365,-0.28859257,0.181699,0.64859473,-0.10859149,-1,1.42281486,0.5109751,-0.66284461,-1.00337728,1.8205997,0.18797647,-0.57319906,0.10609952,0.03932494,-0.051884,2.19569823,
32,0.44866935,-0.29916529,0.15320055,0.59817342,-0.14966122,-1,1.40166942,0.27356892,-0.62961209,-0.16133151,2.1946424,0.15529109,-0.59848442,0.037409,-0.05570457,0.39339224,2.4943356,
33,0.39928553,-0.32340279,0.15249467,0.47516827,-0.24752005,-1,1.35319442,-0.50612992,-0.15096062,-1.29499781,1.03354702,0.34821229,-0.9515927,0.26662698,0.03205071,0.04919722,2.0873441,
34,0.56275362,-0.27408233,0.29807793,0.85142491,0.01458897,-1,1.45183535,-0.1287304,0.28041694,-0.26069971,1.64710385,0.66490433,-1.10291517,0.54760429,-0.23367408,0.39424876,2.1413063,
35,0.55145758,-0.27380214,0.20606251,0.82911302,0.0038533,-1,1.45239571,0.86629553,-0.10822628,-1.25908122,1.64679237,0.36503505,-0.66976741,0.49349114,-0.01886396,0.06758377,2.16785148,
36,0.39100964,-0.33670241,0.1534885,0.44531686,-0.28239519,-1,1.32659518,0.09689463,-0.71353003,-1.20187518,0.98200826,0.21511225,-0.67744603,0.22668297,0.05449695,-0.06714571,1.91163228,
37,0.51153287,-0.31944545,0.22400681,0.70362029,-0.12735804,-1,1.36110909,1.1146493,-0.33964699,-0.97706148,1.15647202,0.10094401,-0.29293124,0.26296345,-0.01310075,-0.02210359,1.85349761,
38,0.40099429,-0.3958799,0.12812456,0.40610868,-0.39076551,-1,1.20824021,0.95963033,0.21401045,-0.47977861,1.45482024,0.11711065,-0.06764474,0.63436685,-0.01942894,0.2490589,2.05003882,
39,0.21272211,-0.54560778,0.23173273,-0.12016355,-0.87849344,-1,0.90878444,-0.14950457,-0.06022189,-0.79928468,0.94452825,0.38648705,-0.32129677,0.83268026,0.16059177,0.22488711,2.04289131,
40,0.35837935,-0.62076634,0.30690481,0.09599237,-0.88315333,-1,0.75846732,0.44411355,-1.19589771,-1.3138168,0.46382124,0.20751327,-0.29697096,0.43915761,0.11909523,-0.04446484,1.87412262,
0,1.1,-0.1,1.06780104,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.01422592,2,1,-1,2,1.86341881,1.11567129,-1.47240994,1.39513262,0.07540356,-0.0682906,0.55783565,0.26595331,-0.23620497,0.69756631,
2,0.92631985,-0.32018978,0.70455715,1.53244991,0.28594029,-1,1.35962044,1.34789563,-0.16006054,-0.97240862,1.23785279,0.30715003,-0.28651733,0.51907733,0.2136201,-0.1043068,1.28789933,
3,0.75366932,-0.46137578,0.42991967,1.04596287,-0.16908223,-1,1.07724845,1.20818086,0.05610225,-1.41940749,0.96779043,0.3285446,-0.29283756,0.74896557,0.3397761,-0.26185714,1.58922066,
4,0.60802073,-0.55198967,0.32872319,0.6640518,-0.49595861,-1,0.89602065,1.17996851,-0.22806863,-1.15853626,0.77462624,0.25676403,-0.16445526,0.81243814,0.24479109,-0.2101967,1.73391312,
5,0.47236023,-0.58682912,0.26763118,0.35789134,-0.70129802,-1,0.82634175,0.49996881,-0.3966031,-1.3722547,1.11350716,0.3144895,-0.30460346,0.79474664,0.31263278,-0.2912257,2.01053926,
6,0.38764415,-0.55976952,0.2173695,0.21551878,-0.7318949,-1,0.88046095,0.57938985,-0.84075499,-0.60520624,0.59984457,0.12646623,-0.25025095,0.53676535,-0.05082643,0.05178403,1.86496144,
7,0.31859363,-0.46084284,0.18676147,0.17634443,-0.60309204,-1,1.07831432,0.01389544,-0.62932376,-0.77801336,0.89752507,0.1311395,-0.43677139,0.41456363,-0.19394528,0.13688534,1.8420861,
8,0.32732555,-0.35114389,0.09645006,0.30350721,-0.37496222,-1,1.29771223,0.61353411,0.35230752,-0.87702061,1.51512658,0.16962775,-0.23894419,0.73457946,-0.18126349,0.12993236,2.02975022,
9,0.16020849,-0.42273729,0.12470783,-0.10232031,-0.68526608,-1,1.15452543,0.41867654,-0.36796632,-2.10252409,0.62157166,0.14436996,-0.07034232,0.60604386,-0.01075407,-0.48629586,1.74839823,
10,0.27647965,-0.44302777,0.11662356,0.10993154,-0.60957589,-1,1.11394446,0.54885824,0.08793296,-0.98261376,1.61812863,0.22069622,-0.03722169,0.79001618,0.13301788,-0.23445481,2.1262912,
11,0.21192041,-0.554356,0.22914468,-0.13051518,-0.89679159,-1,0.891288,0.39652165,-0.79316547,-0.98474518,0.44152952,0.18194138,-0.03227043,0.55278136,0.05368507,-0.1096,1.83826636,
12,0.33752227,-0.51214983,0.17896923,0.16289471,-0.6867774,-1,0.97570033,0.51740746,-0.19268611,-0.3085312,0.8963562,0.22226555,-0.09495376,0.69219746,-0.14746006,0.2909344,1.87946111,
13,0.19993774,-0.52461303,0.24381234,-0.12473755,-0.84928833,-1,0.95077393,-0.47516028,-1.45676198,-1.08196136,0.56617767,0.0538004,-0.48499476,0.14233077,-0.12679501,0.10448652,1.74743243,
14,0.45420679,-0.32880949,0.12295196,0.5796041,-0.20341218,-1,1.34238103,1.15988105,0.08574227,-1.42817856,0.72559206,0.04399458,-0.11676365,0.44284601,-0.24255302,-0.16184602,1.56532173,
15,0.27026716,-0.37141899,0.11539967,0.16911533,-0.47257083,-1,1.25716201,-0.2066663,-0.43458811,-1.12958901,1.5716922,0.13111174,-0.43198214,0.37554794,-0.02276817,-0.14571751,1.93992596,
16,0.36659249,-0.35060219,0.13455496,0.3825828,-0.33461188,-1,1.29879563,1.07361696,-0.01570596,-0.71130884,2.25676364,0.07884265,-0.04577508,0.53052318,0.07560323,0.07148683,2.44894699,
17,0.15142626,-0.47325223,0.15727822,-0.1703997,-0.79507819,-1,1.05349555,-0.18466243,-0.67441889,-1.54021562,0.63006693,0.1235152,-0.26664502,0.40130437,0.15777086,-0.23436439,2.01275919,
18,0.38364855,-0.4331509,0.14957242,0.3341462,-0.48265325,-1,1.1336982,0.66659725,0.08097664,-0.32880999,1.41019495,0.21652882,-0.18367243,0.67429141,-0.02175319,0.21841281,2.14462797,
19,0.20171888,-0.49849227,0.1647844,-0.09505451,-0.79526565,-1,1.00301547,0.35845213,-0.68161016,-1.36824329,0.22431805,0.13452899,-0.11432903,0.49483289,-0.06569424,-0.07491524,1.68296527,
20,0.34851095,-0.45624634,0.15103357,0.24077555,-0.56398174,-1,1.08750732,1.6848278,-0.5692796,-0.75858215,1.19828393,-0.11792579,0.43673844,0.41902298,-0.07709163,0.0832513,1.89687094,
21,0.19150075,-0.55833352,0.26173794,-0.17533203,-0.9251663,-1,0.88333295,-0.16263963,-0.57479414,-0.72204784,1.55847731,0.15689452,-0.05445134,0.48044794,0.20864177,0.18060173,2.28600765,
22,0.27127065,-0.57723472,0.24347146,-0.03469343,-0.8831988,-1,0.84553055,-0.04510172,-0.5940037,-1.06721466,0.4894943,0.24496675,-0.32104718,0.52045685,0.04339675,0.05669354,1.9649857,
23,0.35776165,-0.47320479,0.19415147,0.24231851,-0.58864792,-1,1.05359043,-0.0338119,-0.25233476,-1.14654753,1.49187732,0.32867479,-0.53519119,0.60726583,0.04034972,-0.044927,2.2016363,
24,0.32672412,-0.38468009,0.14702894,0.26876816,-0.44263605,-1,1.23063983,0.5062384,-0.14844932,-0.64674775,2.33573933,0.21877816,-0.34120051,0.61408834,0.05282309,0.15416263,2.6533679,
25,0.2067982,-0.38743698,0.12390645,0.02615942,-0.56807576,-1,1.22512603,-0.37075847,-1.39484115,-0.653454,1.67875173,0.01629543,-0.56277769,-0.00293942,0.08525428,0.25035432,2.5534968,
26,0.42269016,-0.3484704,0.10465075,0.49690992,-0.27425064,-1,1.3030592,1.14377371,0.24535572,0.31588284,1.95170972,0.0723479,-0.13219215,0.46967855,-0.22764995,0.78311858,2.60107366,
27,0.07712009,-0.33318379,0.06855406,-0.17894361,-0.58924749,-1,1.33363242,0.61873619,0.23861338,-0.94867773,1.27456835,0.11839229,0.16615193,0.68732975,-0.01353163,0.41722042,2.27100479,
28,0.03231791,-0.56828856,0.36143381,-0.50365275,-1.10425921,-1,0.86342288,-0.52636681,-1.37228658,-0.93224146,0.59583869,0.10500861,-0.21242535,0.22581015,0.19067059,0.24248948,2.0017103,
29,0.49977724,-0.56539337,0.33650319,0.43416111,-0.63100951,-1,0.86921325,0.15738659,-1.05489048,-2.01138555,0.22953364,0.21725945,-0.52729662,0.15085321,0.12921605,-0.38444803,1.68101534,
30,0.52716192,-0.28637286,0.20714444,0.76795098,-0.0455838,-1,1.42725428,0.65438994,0.30168454,-1.36747354,1.45622505,0.24904325,-0.46361526,0.51264174,-0.05852077,-0.37596079,1.85499306,
31,0.31775039,-0.33085371,0.11875933,0.30464707,-0.34395702,-1,1.33829259,0.40313676,-0.49218229,-1.49334043,1.02210691,0.10650561,-0.34798964,0.34108343,0.02823031,-0.43465061,1.76940369,
32,0.38390734,-0.33221661,0.0980696,0.43559806,-0.28052589,-1,1.33556678,0.4486845,0.74976358,-1.27002758,1.25037319,0.28132269,-0.33355991,0.87764012,0.07079589,-0.3523391,1.84210505,
33,0.28811428,-0.51218817,0.24222335,0.06404039,-0.73626205,-1,0.97562367,-0.40007097,-1.5828721,-1.01737335,0.58783107,0.14971396,-0.65492972,0.15957217,0.09323232,-0.18485622,1.72715623,
34,0.56038889,-0.30098136,0.19681167,0.81979641,-0.04157384,-1,1.39803727,1.40214641,0.54174632,-1.01800826,1.36201784,0.1365387,-0.18678054,0.65164061,-0.10194299,-0.10143224,1.8455684,
35,0.24256551,-0.45305753,0.19959443,0.0320735,-0.66354955,-1,1.09388494,-0.05101645,-1.21404253,-1.16887257,1.12514209,0.05115589,-0.36146401,0.17185657,0.08729463,-0.13515241,1.93841277,
36,0.44799654,-0.36869765,0.22175743,0.52729543,-0.28939877,-1,1.26260469,-0.28177466,-0.51115248,-1.02400798,1.21686249,0.30354183,-0.76961587,0.1990497,-0.03837161,-0.07958019,1.94633528,
37,0.49744574,-0.25035409,0.12573321,0.74453739,-0.00326244,-1,1.49929183,2.01101307,0.41120617,-1.33806065,0.85591205,-0.07175881,0.12325286,0.55548202,-0.09687891,-0.20882042,1.65147775,
38,0.28367053,-0.47698347,0.12808074,0.09035758,-0.67029642,-1,1.04603305,0.44898089,0.28845443,-1.82161486,0.2499976,0.26338322,0.00244635,0.8989517,0.06047896,-0.51521764,1.42772115,
39,0.38384501,-0.53857027,0.24905754,0.22911975,-0.69329553,-1,0.92285946,0.19822576,-0.97277804,-1.56843903,0.39817335,0.20247844,-0.28350895,0.5016571,0.09481934,-0.54182833,1.45151752,
40,0.443954,-0.38457364,0.19640471,0.50333435,-0.32519328,-1,1.23085273,0.15831558,-0.10232925,-1.52977141,1.10811988,0.28701257,-0.50655068,0.58423756,0.03972114,-0.53579987,1.66439234,
0,1.1,-0.1,1.13041636,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.00432902,2,1,-1,2,2.05649616,0.67007099,-0.84341991,2.1274729,-0.02608357,0.02824808,0.3350355,-0.08100252,0.07829004,1.06373645,
2,0.71186158,-0.39038947,0.37796841,1.03333369,-0.06891736,-1,1.21922106,1.60943071,0.14551957,-1.17403769,1.51417493,0.0305434,0.10697781,0.630667,0.29510515,-0.04787382,1.67934516,
3,0.61384905,-0.60906199,0.35102896,0.61863611,-0.60427493,-1,0.78187602,0.68385855,-0.01729598,-1.42637113,0.87074969,0.423707,-0.21843087,0.9157475,0.48363591,-0.23712248,1.88410942,
4,0.54688962,-0.65850469,0.33051576,0.43527455,-0.77011976,-1,0.68299061,1.53287285,-1.06714277,-1.45164919,-0.12890864,-0.01172015,0.11033137,0.58280706,0.1603203,-0.34438584,1.53610508,
5,0.47694359,-0.50200628,0.23831057,0.45188089,-0.52706898,-1,0.99598743,-0.04636767,0.19303745,-0.13337687,1.94098598,0.37080278,-0.44496174,0.88992854,-0.04845606,0.26111865,2.24055181,
6,0.22248071,-0.44496411,0.11767776,-2.7e-06,-0.66744752,-1,1.11007177,0.45323043,-0.02498067,-1.89973957,0.45092583,0.23001552,-0.21834636,0.87743805,-0.07571224,-0.31931046,1.79070294,
7,0.21142497,-0.50000142,0.14013327,-0.07715148,-0.78857787,-1,0.99999716,0.74173396,0.22491662,-1.74321347,0.8513485,0.33318306,0.05026883,1.05117875,0.06354457,-0.53126196,1.82102714,
8,0.20980389,-0.61597136,0.27737142,-0.19636358,-1.02213883,-1,0.76805728,0.63046811,-0.76993427,-1.23130979,1.0272325,0.27472369,0.13056458,0.7565936,0.24505943,-0.38128588,2.04010118,
9,0.28049213,-0.59240168,0.26349251,-0.03141742,-0.90431122,-1,0.81519664,0.1110724,-0.79123705,-1.55802311,0.59140326,0.22044232,-0.15967364,0.57507995,0.14400134,-0.4696545,1.9081539,
10,0.32797961,-0.45580174,0.17325281,0.20015747,-0.58362387,-1,1.08839652,0.25832392,-0.93492456,-0.87644472,1.2517325,0.06359119,-0.27865446,0.27587944,-0.03338112,-0.17304961,2.03574494,
11,0.32329136,-0.34803496,0.11581439,0.29854775,-0.37277857,-1,1.30393007,0.49584019,-0.55702137,-0.87504844,1.23442207,0.00992521,-0.21469849,0.207464,-0.1447004,-0.02404902,1.98311847,
12,0.29149286,-0.33857142,0.07202477,0.24441429,-0.38564998,-1,1.32285717,0.3698554,-0.01117875,-0.75018957,1.30109876,0.08058161,-0.2139144,0.43671404,-0.11392893,0.1128807,1.98068003,
13,0.26204773,-0.41835237,0.1183981,0.10574309,-0.574657,-1,1.16329527,0.60118623,-0.16647216,-0.92672557,1.94507465,0.12201332,-0.06841181,0.55347331,0.18459177,0.09307756,2.3812297,
14,0.21453083,-0.53675341,0.1992376,-0.10769174,-0.85897599,-1,0.92649317,-0.01219738,-0.58610785,-0.31204442,1.56012917,0.20284052,-0.25483543,0.52043614,0.29915742,0.39051657,2.50743285,
15,0.27802091,-0.58881298,0.26138071,-0.03277117,-0.89960505,-1,0.82237404,0.11822653,-0.58541803,-1.05521247,0.2773539,0.2769598,-0.34632536,0.55632203,0.07272127,0.16765205,1.98120636,
16,0.38104561,-0.51548643,0.20284298,0.24660479,-0.64992725,-1,0.96902714,0.35936724,-0.91410431,-0.53576494,1.18716419,0.13873401,-0.37452467,0.3365953,-0.08060094,0.31594356,2.09967171,
17,0.32069905,-0.41569667,0.12390674,0.22570143,-0.51069429,-1,1.16860666,0.45754059,-0.61295804,-1.43897927,0.00754604,0.04028243,-0.27919109,0.27751529,-0.2671832,-0.06151786,1.46930554,
18,0.35236619,-0.30928128,0.14093893,0.3954511,-0.26619638,-1,1.38143743,0.13262464,-0.40204289,-1.32475455,1.98208447,0.10463536,-0.42564942,0.24701749,-0.06470354,-0.1931362,2.03497629,
19,0.35409124,-0.29467091,0.0537259,0.41351157,-0.23525058,-1,1.41065817,1.19306731,0.05275743,-0.5327199,1.93922606,-0.01960527,0.0296177,0.44455837,-0.07933492,0.13707195,2.28177209,
