VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,VarName11,VarName12,VarName13,VarName14,VarName15,VarName16,VarName17,VarName18,VarName19
5,0.11669202,-0.6204202,0.34446022,-0.38703617,-1.12414839,-1,0.75915959,-0.83961439,-0.95310694,-0.94584193,0.97518134,0.23334994,-0.79418747,0.35542255,0.18762441,0.0489138,2.23651429,
6,0.52040481,-0.37138067,0.24505193,0.66942896,-0.22235652,-1,1.25723866,0.45081773,-1.21917666,-0.57597995,1.53728052,0.06622014,-0.63083102,-0.31004775,-0.22964894,0.3489988,2.27133634,
7,0.4550942,-0.2325303,0.16377332,0.67765811,-0.0099664,-1,1.5349394,0.50666213,0.06340301,-0.86876649,1.88230114,0.1809089,-0.44898723,0.36076134,-0.09530089,0.17478657,2.33215666,
8,0.2977374,-0.3289783,0.11524876,0.26649651,-0.36021919,-1,1.3420434,0.86506395,-0.71039614,-0.54908817,1.11680844,-0.11430453,0.12587387,0.03020063,-0.1374208,0.39568678,1.88624336,
9,0.27402319,-0.504379,0.16086347,0.04366739,-0.73473481,-1,0.991242,0.36513635,-0.75901962,-0.42411026,1.00418464,-0.01523569,-0.12115325,0.20583083,-0.08494985,0.53984915,1.98760278,
10,0.28474266,-0.5425635,0.15869958,0.02692182,-0.80038434,-1,0.914873,0.26091992,-0.50311244,-1.07688819,0.6761899,0.14829462,-0.27108297,0.50677781,-0.05986057,0.04645927,1.80657408,
11,0.3444309,-0.45138336,0.13281022,0.23747843,-0.55833583,-1,1.09723327,0.57615528,-0.35437537,-0.99271043,1.27760483,0.10108138,-0.14438181,0.54006865,-0.01442228,0.01512351,2.10561206,
12,0.23100222,-0.46091797,0.19238205,0.00108647,-0.69083372,-1,1.07816406,-0.86908537,-1.16631085,-0.81729385,1.34965275,0.11507192,-1.09374821,-0.08756619,0.05897117,0.14918962,2.23831337,
13,0.68343016,-0.23881017,0.3714283,1.12805014,0.20580982,-1,1.52237966,0.84185671,0.32471821,-0.17266295,2.50249809,0.44405756,-0.63875252,0.6243576,-0.42075306,0.69170757,2.83175742,
14,0.31937626,-0.3121788,0.01946747,0.32657372,-0.30498134,-1,1.3756424,1.23094883,0.71083868,-0.79120852,1.41757252,0.08962286,0.34600654,1.19302854,-0.02786473,0.30537469,2.19989558,
15,-0.09684299,-0.68705521,0.55270205,-0.88074119,-1.47095342,-1,0.62588957,-0.96220942,-1.37173901,-1.62000777,0.76129004,0.13496059,-0.54561745,0.24050285,0.23523301,-0.43493127,2.14829949,
16,0.45766608,-0.31567493,0.21199078,0.59965723,-0.17368378,-1,1.36865014,-0.13618082,-0.60399284,-1.48374915,-0.01803265,0.38384618,-0.95033388,0.06998619,-0.19351398,-0.47398557,0.92031367,
17,0.5141237,-0.05633855,0.17835481,0.97190884,0.40144659,-1,1.88732289,2.0157112,0.59634084,-1.12439459,1.65037431,-0.36163076,0.59990427,0.5812116,-0.00303522,-0.19431278,1.59450387,
18,0.35170649,-0.55498469,0.24947236,0.14842829,-0.75826288,-1,0.89003063,0.02794986,-0.84013505,-0.40372598,1.42875347,0.16919305,-0.42038964,0.33210978,0.17446275,0.43815666,2.34987905,
19,0.36985031,-0.5316526,0.16536433,0.20804802,-0.69345489,-1,0.9366948,0.57510868,0.04983768,-0.52878439,1.19233904,0.35269456,-0.21575148,0.95693626,-0.03952001,0.46460382,2.2744912,
20,0.12002946,-0.50707826,0.14660183,-0.26701934,-0.89412705,-1,0.98584349,0.5888975,0.13381812,-1.46370343,1.06169053,0.38730263,0.23592057,1.10976695,0.10984917,-0.27804198,2.11557587,
21,0.10233871,-0.68381024,0.32378915,-0.47913282,-1.26528178,-1,0.63237951,0.10617468,-0.50187818,-1.85080498,0.15087222,0.47576438,-0.03161808,0.91454724,-0.06776611,-0.73625238,1.63790934,
22,0.20174491,-0.52107392,0.16855399,-0.11758411,-0.84040294,-1,0.95785215,0.76851727,-0.21201135,-0.83013331,1.03726468,0.23821947,0.28569835,0.84701864,-0.06041957,-0.01135712,1.99111189,
23,0.097635,-0.60787687,0.37045693,-0.41260688,-1.11811875,-1,0.78424625,-0.4905969,-1.6485687,-1.5188531,0.77882968,-0.09548139,-0.49155384,-0.17684823,0.07248696,-0.4173539,1.99388913,
24,0.50292746,-0.20055414,0.19462951,0.80530079,0.10181918,-1,1.59889172,0.78639661,0.1873599,-1.15099817,0.85324402,0.13904549,-0.27387742,0.4354049,-0.14264215,-0.20426932,1.40225967,
25,0.39813223,-0.36395981,0.16923598,0.43230465,-0.32978739,-1,1.27208038,0.48007087,-0.47059089,-1.14855497,0.95951916,0.11454173,-0.30773036,0.29294397,-0.02019862,-0.15969784,1.63040296,
26,0.44338227,-0.36917286,0.16340561,0.51759168,-0.29496345,-1,1.26165429,0.86032986,-0.49669225,-0.79559151,0.32790405,-0.02883187,-0.08269381,0.25191157,-0.3599506,0.13158722,1.1790804,
27,0.40931916,-0.33860945,0.12090235,0.48002886,-0.26789975,-1,1.32278109,0.8348777,0.04437591,-0.58993389,0.76729731,0.05324685,-0.00354726,0.62765816,-0.36905472,0.35437033,1.39142906,
28,0.29051049,-0.49413175,0.23408435,0.08688923,-0.69775302,-1,1.01173649,-0.11500856,-1.19340522,-0.98385237,1.35132886,0.03517498,-0.55753309,-0.03858173,0.10927219,0.08379217,2.14995971,
29,0.51627699,-0.35433673,0.19576379,0.67821724,-0.19239648,-1,1.29132653,0.26776317,-0.02639647,-0.3938608,1.205096,0.38550179,-0.72333926,0.53810525,-0.31279441,0.50166979,1.96100751,
30,0.37375015,-0.30195161,0.13402763,0.4455487,-0.23015306,-1,1.39609678,0.37437235,-0.21905333,-1.0416569,0.90232186,0.17790464,-0.44317022,0.41550096,-0.18176874,0.06700844,1.59718157,
31,0.39333338,-0.36674277,0.10804376,0.41992398,-0.34015217,-1,1.26651445,0.88120919,0.28052513,-1.04869927,0.97859294,0.16552222,-0.01300009,0.89430873,-0.07207528,-0.02555773,1.6890991,
32,0.27555129,-0.58391,0.26630504,-0.03280741,-0.8922687,-1,0.83218001,0.208068,-0.82170953,-0.69043789,1.08667715,0.18847842,-0.27702769,0.45575011,0.13131197,0.24253814,2.14141753,
33,0.35709424,-0.53630203,0.2262157,0.17788644,-0.71550983,-1,0.92739593,0.24520714,-1.54403011,-1.68493646,0.84025891,-0.18154719,-0.43059061,-0.28599081,0.17466377,-0.49944154,1.95857389,
34,0.54731368,-0.2014669,0.19909504,0.89316046,0.14437987,-1,1.59706619,1.22117842,0.01421922,-1.12289325,1.97776865,-0.10178954,0.01512273,0.27652426,0.03854625,-0.19820291,2.29627675,
35,0.21694917,-0.41354692,0.11347359,0.02035142,-0.61014467,-1,1.17290616,0.02465185,-0.00779179,-0.95017652,1.29660767,0.25076324,-0.32437265,0.71074649,0.1053575,0.00021821,2.15821656,
36,0.28189346,-0.49519979,0.15665938,0.06858713,-0.70850612,-1,1.00960042,0.3128842,-0.38903077,-0.71138461,1.57805841,0.22637131,-0.2655967,0.62324435,0.19031345,0.23093595,2.4864097,
37,0.23690603,-0.51010134,0.19555697,-0.03628929,-0.78329665,-1,0.97979732,0.42720112,-0.01036787,-0.75591794,0.52931281,0.36905372,-0.09040808,0.93251672,-0.17048144,0.24145283,1.73689433,
38,0.20489293,-0.58542266,0.23760738,-0.17563679,-0.96595238,-1,0.82915469,0.20940424,-0.52827993,-1.33258065,0.63977793,0.30338812,-0.17838692,0.70055565,-0.03563951,-0.21777395,1.79587746,
39,0.27455072,-0.47808854,0.1203218,0.0710129,-0.68162636,-1,1.04382293,0.86998523,0.12848514,-0.90122156,1.10245872,0.24559673,0.22102965,1.0078409,-0.0523814,0.03546796,2.00608413,
40,0.07434865,-0.64222848,0.3199656,-0.49353118,-1.21010832,-1,0.71554303,-0.17196842,-0.69465484,-0.95066551,1.14661992,0.33474224,-0.21232664,0.67340988,0.27004336,0.04656118,2.34607834,
0,1.1,-0.1,1.17759207,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.0187175,2,1,-1,2,2.25762655,1.68509224,-0.88889948,1.89877268,-0.19112724,0.20610124,1.34807379,-0.08691238,0.08888041,1.51901814,
2,0.37095919,-0.71762121,0.34402907,0.02429718,-1.06428322,-1,0.56475759,0.70523959,-0.57377279,-0.93798704,0.52498113,0.43978773,0.01187721,0.95879046,0.18462272,0.06738645,1.87198246,
3,0.39540517,-0.69059954,0.38070771,0.10021081,-0.9857939,-1,0.61880093,0.21059578,-1.08995293,-1.15798152,-0.06460253,0.22510908,-0.46179621,0.42475501,-0.27276401,-0.11290793,1.42767373,
4,0.34923793,-0.30031935,0.15011198,0.3981565,-0.25140077,-1,1.3993613,-0.04415632,-0.65667016,-1.67717009,1.11340954,0.15198805,-0.68646498,0.04012584,-0.00055946,-0.56431766,1.65677334,
5,0.49388655,-0.15061134,0.19887974,0.83716176,0.19266386,-1,1.69877731,0.85033356,0.70250762,-1.32837825,1.72932602,0.17011522,-0.24724463,0.81100941,0.11466399,-0.37556613,1.95579364,
6,0.27510048,-0.50881569,0.1995426,0.04138527,-0.7425309,-1,0.98236862,0.65861088,-0.47479548,-1.39110861,1.32005662,0.17038471,0.03727901,0.59647061,0.3835076,-0.38800011,2.26130913,
7,0.30700759,-0.56408708,0.27105941,0.04992809,-0.82116658,-1,0.87182584,-0.10517816,-0.71498225,-0.55465703,0.95658524,0.29042103,-0.56789887,0.44984765,0.02478671,0.27867436,2.12006935,
8,0.40496564,-0.43473563,0.13461341,0.37519565,-0.46450562,-1,1.13052875,1.09316686,0.63306898,-0.906033,1.08606785,0.31367518,0.1130087,1.29200172,-0.10603628,0.13090847,1.98844515,
9,0.00035294,-0.6862915,0.4651695,-0.68558561,-1.37223006,-1,0.627417,-0.39580813,-1.31320878,-1.15046558,0.31652054,0.16493117,-0.29460948,0.30589972,-0.05983066,-0.09419077,1.74897186,
10,0.38914583,-0.37412998,0.11172023,0.40416167,-0.35911414,-1,1.25174003,1.28646394,-0.07328522,-0.6146286,1.4975249,-0.06313323,0.34761593,0.60115974,-0.16709144,0.28945897,2.14642227,
11,-0.02741693,-0.52604322,0.28437888,-0.58087708,-1.07950337,-1,0.94791356,-0.95535033,-0.89128001,-1.25622489,0.76516861,0.08804491,-0.65088999,0.24887709,-0.02919149,-0.14708812,1.8830885,
12,0.45777024,-0.27761664,0.14317688,0.63792384,-0.09746304,-1,1.44476672,0.54548568,0.02239511,-1.14219638,1.46434803,0.21745343,-0.42622184,0.51187813,-0.02370308,-0.14317473,1.99228274,
13,0.32308822,-0.37537813,0.09735872,0.27079831,-0.42766804,-1,1.24924374,0.33991113,0.01903709,-1.2737954,1.39480381,0.23400082,-0.33025662,0.71821031,0.17081626,-0.24767126,2.1149046,
14,0.303801,-0.48610925,0.18970052,0.12149275,-0.66841749,-1,1.0277815,-0.32827997,-0.47193799,-0.10690103,1.67445944,0.37232477,-0.8147569,0.54386646,0.06380984,0.66494492,2.54032327,
15,0.44016032,-0.43530914,0.22360269,0.44501149,-0.43045796,-1,1.12938172,-0.60786943,-0.40297517,-0.9563956,1.92086887,0.65034245,-1.35350343,0.48288778,0.21626061,0.16787251,2.74125437,
16,0.68403462,-0.26086943,0.39719077,1.10719981,0.16229577,-1,1.47826115,1.14588086,-0.1078449,-0.4756863,1.17040725,0.27619157,-0.44845139,0.42769272,-0.44685787,0.45302546,1.90196776,
17,0.2408281,-0.25603421,0.03944992,0.225622,-0.27124031,-1,1.48793158,0.66209723,0.47393209,-0.93373829,1.51291265,0.11498766,0.05466254,0.87433895,-0.0580485,0.14361446,2.00037841,
18,0.12983908,-0.58834061,0.31176023,-0.32866245,-1.04684214,-1,0.82331877,-0.43042108,-1.05086467,-1.06545697,1.41755773,0.17222637,-0.54114689,0.27552104,0.38230869,-0.02364268,2.47546685,
19,0.46848341,-0.44449011,0.23308342,0.4924767,-0.42049682,-1,1.11101977,0.67535039,-1.02548897,-0.64651239,0.9745981,-0.03449309,-0.31752252,-0.05410278,-0.18843983,0.27806155,1.98595604,
20,0.3575959,-0.33524904,0.07339346,0.37994276,-0.31290218,-1,1.32950191,1.26501423,-0.05830189,-0.31178526,1.89702839,-0.1393579,0.37635344,0.4789364,-0.15183076,0.6061841,2.45121239,
21,-0.13459652,-0.45040619,0.31911785,-0.71959924,-1.0354089,-1,1.09918762,-0.56644069,-0.76037242,-1.283531,0.7668699,0.11731261,-0.16252742,0.20813925,-0.02533373,-0.10558798,1.8243883,
22,0.3786693,-0.38675707,0.13674785,0.37058153,-0.39484485,-1,1.22648585,0.48107202,-0.71922935,-0.56391136,1.5699588,0.01300496,-0.25351875,0.08505569,-0.06661803,0.32775331,2.23965602,
23,0.29371385,-0.4000496,0.12785459,0.18737811,-0.50638534,-1,1.1999008,0.22222447,-0.57305622,-1.02104472,1.09063999,0.06223218,-0.34286634,0.19864552,-0.0383551,0.04871489,1.96052256,
24,0.38703436,-0.37408696,0.15663393,0.39998175,-0.36113957,-1,1.25182607,0.57489888,0.14910864,-0.83486955,1.54786072,0.2415299,-0.22790913,0.75755516,0.00384717,0.14184734,2.22893223,
25,0.18558877,-0.48402893,0.14812551,-0.11285138,-0.78246908,-1,1.03194215,-0.15435791,-0.72299857,-0.93754779,1.60632668,0.1322192,-0.46601019,0.34755845,0.26950994,0.07833124,2.50529407,
26,0.38621655,-0.44296909,0.10813079,0.32946401,-0.49972162,-1,1.11406183,1.02410268,0.27450733,-2.09497921,0.69237755,0.1859594,0.10813363,0.99786809,0.26434817,-0.86031712,1.76371139,
27,0.30278101,-0.60510671,0.33312736,0.00045532,-0.90743241,-1,0.78978658,-0.41143742,-1.46568596,-0.40301651,0.5287947,0.0942642,-0.79197283,-0.00480441,-0.17511647,0.30552337,1.74394877,
28,0.57402331,-0.29395918,0.18705485,0.85408743,-0.01389506,-1,1.41208163,1.08905687,0.61485405,-0.8306253,1.98424484,0.18896919,-0.20558636,0.96125705,-0.1274534,0.19660444,2.40652032,
29,0.10279318,-0.48062853,0.2560245,-0.27504216,-0.85846387,-1,1.03874295,-1.4671745,-1.28588037,-1.12895765,1.13861608,0.07860916,-1.37932596,-0.06744724,0.13141564,-0.06384523,2.16120257,
30,0.79056219,-0.14394803,0.52754589,1.43717634,0.50266612,-1,1.71210393,1.95256737,0.45041003,-1.57877371,1.7442064,-0.03443284,0.0212892,0.57715543,0.27269062,-0.47578801,2.05792249,
31,0.32157155,-0.51843009,0.20942757,0.124713,-0.71528864,-1,0.96313981,0.0038748,-0.21866374,-0.58211068,1.95503272,0.41193535,-0.50715679,0.76998825,0.41506212,0.23915385,2.80509883,
32,0.30937727,-0.51515365,0.17274861,0.1036009,-0.72093002,-1,0.9696927,0.05309436,-0.41203739,-1.21190152,0.68485246,0.32477158,-0.55395951,0.64861358,0.02860759,-0.12169045,1.93314758,
33,0.36168491,-0.40858112,0.16397796,0.3147887,-0.45547733,-1,1.18283775,0.03034925,-0.12316745,-0.64304562,1.70430442,0.37727007,-0.66520837,0.68491856,0.02582104,0.26122542,2.40380285,
34,0.3491441,-0.3792929,0.17963603,0.31899529,-0.40944171,-1,1.2414142,-0.18868041,-0.41128186,-0.97051857,0.91494574,0.35399843,-0.84261656,0.41482687,-0.12552513,0.07583022,1.81958581,
35,0.47652581,-0.28238633,0.15810162,0.67066529,-0.08824685,-1,1.43522734,1.35138763,0.21332743,-1.05318813,1.76850475,-0.01082128,0.1501455,0.70544544,0.02066171,-0.02738446,2.23053909,
36,0.09875046,-0.54551597,0.26408211,-0.34801505,-0.99228148,-1,0.90896806,-0.27786842,-0.76912799,-1.61976358,0.77715693,0.1897363,-0.35026637,0.39861225,0.13960805,-0.50128776,1.94065892,
37,0.37756446,-0.36306995,0.1042388,0.39205896,-0.34857545,-1,1.27386009,0.97490813,-0.40584197,-0.58722372,1.30305093,-0.06652689,0.10577009,0.3359608,-0.09164677,0.22996347,2.01148445,
38,0.19905108,-0.49934239,0.14644762,-0.10124022,-0.79963369,-1,1.00131523,0.80446978,-0.41694277,-1.28664671,1.08268337,0.05329453,0.34624811,0.53258576,0.13517293,-0.18332467,2.06739141,
39,0.23175096,-0.5780747,0.30266525,-0.11457279,-0.92439844,-1,0.8438506,-0.6722483,-0.63544333,-1.06556419,0.28796624,0.39998447,-0.83935055,0.52308201,-0.1780551,-0.08911629,1.5687708,
40,0.43081152,-0.27201893,0.20637053,0.58960411,-0.11322634,-1,1.45596214,-0.20660318,-1.49989937,-0.86465096,2.31757875,0.19897028,-1.02245109,-0.66007281,-0.00827824,0.09045597,2.60304745,
0,1.1,-0.1,1.13864235,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.99031084,2,1,-1,2,2.35297078,1.02736798,-1.72506609,2.46172407,-0.29012796,0.28237663,0.82189439,0.57132812,-0.58005287,1.96937925,
2,0.44907004,-0.6562997,0.37168306,0.24184038,-0.86352936,-1,0.6874006,0.58545011,-1.16681893,-0.21884779,1.52698079,0.06127836,-0.19367665,0.28100326,0.43482459,0.50891119,2.66554,
3,0.27532655,-0.64236355,0.33973964,-0.09171045,-1.00940055,-1,0.7152729,0.15548979,-0.84640717,-0.45995101,0.94092688,0.1980734,-0.35486598,0.40685659,0.08247805,0.53382143,2.31363118,
4,0.29806448,-0.5285676,0.20268726,0.06756136,-0.75907072,-1,0.9428648,0.17323781,-0.60143076,-1.73774429,1.08921844,0.19307318,-0.40928612,0.44593487,0.22061417,-0.48343114,2.17980915,
5,0.36476662,-0.37689407,0.10561717,0.35263917,-0.38902152,-1,1.24621186,0.90369162,-0.02725297,-1.09367638,0.40052448,0.06319776,0.05746948,0.67041511,-0.19239121,-0.17162733,1.35941193,
6,0.33364586,-0.46686797,0.16570701,0.20042374,-0.60009009,-1,1.06626406,0.54362292,-0.14130338,-1.23084019,1.32986221,0.223177,-0.08744114,0.76802907,0.14920907,-0.21899762,2.08276091,
7,0.25066743,-0.55063899,0.24734502,-0.04930413,-0.85061055,-1,0.89872202,0.11937327,-0.85187117,-1.54879546,1.14545668,0.14756078,-0.3230575,0.35313127,0.32251007,-0.48283589,2.21393991,
8,0.3998298,-0.40287167,0.12731944,0.39678793,-0.40591354,-1,1.19425665,1.89687519,-0.10296266,-1.2231621,1.3436868,-0.25162176,0.81316096,0.6328508,0.1287856,-0.27509685,2.1623321,
9,0.10878036,-0.65827137,0.34860464,-0.44071065,-1.20776238,-1,0.68345727,-0.16229204,-0.63893285,-0.99316856,0.51192251,0.34199322,-0.14125001,0.66865807,0.02272736,-0.04955422,1.89523861,
10,0.29479796,-0.5178968,0.16156297,0.07169911,-0.74099565,-1,0.9642064,0.29001731,-0.1927192,-0.4877349,1.38983921,0.31998571,-0.26791288,0.80819114,-0.02061765,0.39990124,2.31955397,
11,0.16625042,-0.47752558,0.20837005,-0.14502474,-0.78880074,-1,1.04494884,0.06325372,-1.11562686,-1.2314542,0.72835736,-0.01278941,-0.26898027,0.03317767,-0.06633215,-0.10518312,1.81063761,
12,0.41650364,-0.31689117,0.15759703,0.5161161,-0.21727871,-1,1.36621765,0.58401457,-0.27384013,-0.95086111,0.94716145,0.09101535,-0.25299022,0.29458931,-0.16873237,0.01827449,1.62688256,
13,0.37303054,-0.37000844,0.18191213,0.37605264,-0.36698635,-1,1.25998311,0.27377066,-0.62731194,-1.67403321,1.43499081,0.11812068,-0.42843038,0.14908182,0.25082821,-0.53557167,2.06538267,
14,0.46186857,-0.30822224,0.14408907,0.61551489,-0.15457592,-1,1.38355552,0.74820417,0.63350125,-1.43643237,0.79496721,0.2710739,-0.22611245,1.02977295,0.1048986,-0.45626023,1.54220589,
15,0.37480815,-0.58263713,0.29861102,0.16697918,-0.7904661,-1,0.83472575,-0.23389857,-1.32482986,-1.10157403,0.54326048,0.18225888,-0.83203439,0.07831011,0.02140908,-0.17251127,1.67526896,
16,0.59329925,-0.22455006,0.25661341,0.96204844,0.14419913,-1,1.55089988,1.31675656,0.08693184,-1.0491514,2.00962564,-0.01493416,-0.06228044,0.44448759,-0.00266927,-0.07382338,2.3020344,
17,0.1830593,-0.42708127,0.11457501,-0.06096267,-0.67110324,-1,1.14583745,0.70629217,0.4259357,-0.98165786,1.37326709,0.31638766,0.25968276,1.11297611,0.19020782,-9.096e-05,2.24235059,
18,0.08791434,-0.72779436,0.47446796,-0.55196567,-1.36767438,-1,0.54441128,-0.60268969,-1.72988871,-1.60025101,0.0333798,-0.020153,-0.57087815,0.00315523,-0.04630752,-0.480219,1.63964493,
19,0.47617357,-0.16923999,0.21578823,0.78310714,0.13769358,-1,1.66152002,0.76771312,0.16974586,-0.87231683,2.72370383,0.14741448,-0.26188284,0.40721172,-0.09953956,0.00610274,2.77767604,
20,0.17184997,-0.29375272,0.07038686,0.04994723,-0.41565546,-1,1.41249457,0.34190739,-0.48460609,-0.82274027,1.89263158,0.01176312,-0.05381061,0.16376182,0.09393334,0.14302833,2.53964481,
21,0.20816034,-0.43501518,0.16740834,-0.01869451,-0.66187002,-1,1.12996965,-0.67695279,-0.25832945,-1.02512527,0.60570089,0.35018188,-0.88538089,0.52211308,-0.10562154,0.00850545,1.68851396,
22,0.47993731,-0.30181194,0.14157311,0.65806268,-0.12368657,-1,1.39637612,0.85839261,0.25399196,-1.25416353,1.49245671,0.20640141,-0.25826179,0.79051529,0.0881779,-0.20162974,2.01456726,
23,0.26727979,-0.50967559,0.19604295,0.02488399,-0.75207139,-1,0.98064882,-0.19195332,-0.88806291,-1.08292601,1.03254536,0.16390542,-0.63286268,0.26313367,0.13549665,-0.10666675,2.04443068,
24,0.49337064,-0.34736393,0.16407627,0.63937734,-0.20135722,-1,1.30527214,0.96857894,0.05984246,-0.02494664,1.78358702,0.10971305,-0.1411024,0.65628298,-0.32590118,0.75870934,2.39153804,
25,0.07055129,-0.32814148,0.06607618,-0.1870389,-0.58573167,-1,1.34371704,0.53991135,-0.43522868,-1.53904375,1.4527294,0.00574534,0.29082653,0.30810002,0.07010968,-0.27949313,2.16551749,
26,0.20275953,-0.48135518,0.13966788,-0.07583613,-0.75995083,-1,1.03728964,0.67664268,0.14040891,-1.23459333,1.42913022,0.2771985,0.2750642,0.94411542,0.28574223,-0.24357329,2.34657596,
27,0.12321269,-0.6792369,0.35751953,-0.43281151,-1.2352611,-1,0.64152621,0.15401297,-0.48723408,-0.19789817,1.18166647,0.48449239,-0.01891709,0.88581485,0.33224951,0.59296681,2.5014274,
28,0.11685522,-0.7219423,0.47923582,-0.48823186,-1.32702938,-1,0.55611541,-0.60548241,-1.02715523,-1.17334763,0.77847306,0.37907913,-0.67513769,0.51054646,0.23289531,-0.02008474,2.27817161,
29,0.45028662,-0.41524074,0.21239734,0.48533251,-0.38019486,-1,1.16951852,0.38257784,-0.79322184,-0.8434112,0.70411448,0.15826721,-0.54942386,0.13191701,-0.29290895,0.12125409,1.68331109,
30,0.40535667,-0.24374375,0.18116113,0.56696959,-0.08213083,-1,1.51251251,-0.0234087,-0.56664115,-0.95223997,1.98341876,0.2431995,-0.7771824,-0.03693952,-0.01961133,0.06245884,2.31338722,
31,0.51930625,-0.23776901,0.15556322,0.8008435,0.04376824,-1,1.52446198,1.46299768,0.95666072,-0.93676557,1.14699402,0.02599335,0.18407166,1.13837109,-0.08671132,0.06307931,1.76070308,
32,0.18805389,-0.6856165,0.31160865,-0.30950871,-1.18317911,-1,0.628767,0.53667754,-0.19242414,-0.75164854,0.48069559,0.58670838,0.16527014,1.1707213,0.03716107,0.21129703,1.83368349,
33,0.28639987,-0.74560467,0.41886933,-0.17280493,-1.20480946,-1,0.50879067,-0.12586998,-1.45106448,-0.89426448,0.39453057,0.13689622,-0.52588174,0.26626014,-0.05397856,0.12684783,1.87532861,
34,0.44532033,-0.37019155,0.17583899,0.5204491,-0.29506277,-1,1.2596169,0.57744179,-0.09189051,-1.27614792,1.67910123,0.20012426,-0.35573544,0.5720461,0.07549223,-0.19554877,2.31065319,
35,0.26483916,-0.39643567,0.16703194,0.13324264,-0.52803218,-1,1.20712866,-0.70121326,-0.66447522,-0.26849574,1.65872025,0.28348272,-1.05586035,0.21712612,-0.02943769,0.54609366,2.42340391,
36,0.58735819,-0.33747948,0.2323115,0.8372369,-0.08760078,-1,1.32504103,1.22310474,0.1687152,-0.72197595,2.06294867,0.14602808,-0.17246139,0.71836455,-0.02498752,0.33163797,2.67500689,
37,0.10036988,-0.39889468,0.10522416,-0.19815493,-0.69741949,-1,1.20221063,0.91511898,-0.81840065,-0.87985384,0.95564547,-0.09388067,0.5370111,0.12718388,0.00304784,0.16244453,1.93774925,
38,0.26574196,-0.57107589,0.26060933,-0.03959198,-0.87640983,-1,0.85784821,-0.53302904,-1.22290772,-1.35743385,0.19427097,0.04834696,-0.74420814,-0.03916796,-0.14146055,-0.25345817,1.45668805,
39,0.53960912,-0.13815504,0.25819157,0.9410632,0.26329904,-1,1.72368991,0.54944652,0.24745509,-1.533173,1.44248565,0.29874932,-0.57265901,0.41117855,0.07369651,-0.47723003,1.6663742,
40,0.43971545,-0.31350921,0.15354418,0.56592169,-0.18730297,-1,1.37298158,0.17858103,-0.19317452,-1.19180724,1.2698596,0.30760528,-0.6752117,0.42931083,0.12767578,-0.2488918,1.85077725,
0,1.1,-0.1,1.12865397,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,1.02658552,2,1,-1,2,2.16629364,1.41854971,-0.9018773,2.47632772,-0.1117665,0.13303491,1.13483977,-0.09018404,0.07849816,1.98106218,
2,0.04745061,-0.65132364,0.35963973,-0.55642243,-1.25519667,-1,0.69735272,-0.54381957,-0.82535213,-1.66484956,0.1015492,0.37029835,-0.48436964,0.60880407,0.02114568,-0.51618002,1.51956962,
3,0.38879367,-0.37819802,0.12913596,0.39938932,-0.36760237,-1,1.24360395,0.86701715,-0.16404875,-0.88832447,1.88917095,0.09322814,-0.02533008,0.59563865,0.1013477,-0.01389558,2.42036752,
4,0.15002984,-0.49233167,0.22404989,-0.192272,-0.83463351,-1,1.01533666,-0.12843093,-0.6882779,-0.84343243,0.91469319,0.16651795,-0.3478585,0.35623609,0.00866868,0.12247494,2.00355873,
5,0.37237278,-0.43462889,0.14519595,0.31011668,-0.49688499,-1,1.13074223,0.56009246,-0.52944893,-0.83209587,1.490004,0.07192738,-0.21729418,0.34309429,0.04062908,0.15881829,2.28812117,
6,0.26947286,-0.44055424,0.08211413,0.09839149,-0.61163562,-1,1.11889152,0.83705575,0.62617921,-1.57679427,1.02745574,0.32961607,0.19502918,1.27444901,0.11201721,-0.42967176,1.98447561,
7,0.13894587,-0.72546894,0.47099874,-0.4475772,-1.31199201,-1,0.54906213,-0.40933161,-1.74655739,-1.46525732,0.37366378,-0.01123428,-0.51077284,0.01839419,0.07640384,-0.45814021,1.85657644,
8,0.48340008,-0.22815947,0.16945427,0.73864069,0.02708115,-1,1.54368107,0.45802687,0.74063694,-0.50018061,1.39134921,0.35331899,-0.5091732,0.96124354,-0.35201922,0.30822747,1.8494498,
9,0.2545866,-0.48062177,0.19880896,0.02855143,-0.70665694,-1,1.03875646,-0.57651723,-1.3646015,-1.44529286,0.75422861,0.08432778,-0.97038698,-0.13043766,0.05165671,-0.29458879,1.74226768,
10,0.65312559,-0.12766459,0.38757239,1.1785866,0.39779642,-1,1.74467083,1.33486871,0.26516863,-0.65419127,1.85492744,0.09738827,-0.17118338,0.39031071,-0.26564558,0.21772922,2.03665883,
11,0.17856843,-0.35325104,0.07310011,0.00388582,-0.52793366,-1,1.29349791,0.48501003,-0.42935831,-1.28688309,1.88278711,0.01403563,0.06806186,0.29977716,0.229784,-0.18596062,2.47876312,
