VarName1,VarName2,VarName3,VarName4,VarName5,VarName6,VarName7,VarName8,VarName9,VarName10,VarName11,VarName12,VarName13,VarName14,VarName15,VarName16,VarName17,VarName18,VarName19
21,0.32207035,-0.61739161,0.28485973,0.02674909,-0.91271288,-1,0.76521677,0.16449953,-1.0690208,-1.5319262,1.07780625,0.32421155,-0.30610518,0.61569101,0.38383811,0.07092297,2.27742175,
22,0.4056298,-0.60048632,0.24093142,0.21077327,-0.79534285,-1,0.79902736,0.73564553,0.02903308,-1.19753206,1.23949537,0.36852187,-0.26000695,0.73855395,0.33526523,0.01723196,2.310031,
23,0.32407052,-0.59173783,0.23787174,0.05640321,-0.85940514,-1,0.81652433,0.17466032,-1.15766474,-1.58230594,1.61872411,0.26296589,-0.30270171,0.59600535,0.38229257,-0.10267562,2.40846476,
24,0.34564499,-0.53414481,0.19619388,0.15714518,-0.72264462,-1,0.93171039,0.05018236,-0.25270033,-0.5320359,1.4101112,0.27786685,-0.37038289,0.63992213,0.20981847,0.01145233,2.42245197,
25,0.28885505,-0.47447846,0.14043204,0.10323165,-0.66010187,-1,1.05104307,0.29168901,0.034728,-1.34723368,0.43045101,0.251165,-0.35351053,0.70867469,0.01763883,-0.06028487,2.21384316,
26,0.2361443,-0.43015221,0.14312195,0.04213639,-0.62416012,-1,1.13969559,0.55331637,-0.68594195,0.52940582,1.62542597,0.15253364,-0.26660287,0.60181225,-0.11590527,0.25765326,2.26822061,
27,0.18360339,-0.40034683,0.09334528,-0.03314005,-0.61709028,-1,1.19930633,0.17739902,-0.5092167,-1.05994577,0.92744004,0.10665082,-0.25124385,0.53974519,-0.15749937,0.19413346,2.16020323,
28,0.1937712,-0.38708459,0.08471039,0.00045782,-0.58039798,-1,1.22583082,0.18119031,-0.15437632,-0.22541984,1.83186919,0.11708295,-0.2422655,0.55575473,-0.1449453,0.3102228,2.24937026,
29,0.17674179,-0.3954565,0.11654876,-0.04197291,-0.6141712,-1,1.209087,0.44534722,-0.71124398,-0.35529095,2.04612097,0.08292698,-0.17543967,0.46053758,-0.06032894,0.37712005,2.366903,
30,0.17049009,-0.43040353,0.1388974,-0.08942334,-0.69031696,-1,1.13919295,-0.33704035,-0.51633027,-1.21925379,0.63882565,0.11602831,-0.27595585,0.43732542,-0.00612162,0.25784528,2.19344894,
31,0.27424227,-0.4544968,0.19142795,0.09398774,-0.63475133,-1,1.0910064,0.09339003,-1.0037938,-0.5524821,1.41166053,0.12243105,-0.31178358,0.3309003,0.01781391,0.2957798,2.21888998,
32,0.30990846,-0.45271212,0.15746062,0.16710481,-0.59551577,-1,1.09457577,0.47465157,-0.20200359,0.06496426,1.67759238,0.15034933,-0.27845993,0.40540437,-0.02673494,0.4496167,2.2917153,
33,0.24155633,-0.45834527,0.19366797,0.02476739,-0.67513421,-1,1.08330946,-0.65895529,-0.65498726,-0.79181624,1.10703609,0.17109223,-0.45118154,0.37666415,0.00166261,0.40133011,2.23811757,
34,0.33972778,-0.44525262,0.1957973,0.23420294,-0.55077746,-1,1.10949476,-0.07221101,-0.33896799,-0.19751191,1.12893159,0.24497665,-0.51127855,0.41163877,-0.11269836,0.48156171,2.19438142,
35,0.32771675,-0.39974772,0.17856213,0.25568578,-0.47177869,-1,1.20050456,-0.40966949,-0.84009369,-1.6735534,1.43950955,0.224921,-0.62204343,0.32119136,-0.09123876,0.25053868,2.20330613,
36,0.39204498,-0.32789549,0.14949405,0.45619448,-0.263746,-1,1.34420902,0.3088831,0.20233357,-0.96975325,1.37174106,0.2646775,-0.59267612,0.428578,-0.21577553,0.2064803,2.16815132,
37,0.32736548,-0.27737465,0.0675614,0.3773563,-0.22738382,-1,1.4452507,1.25419633,0.40545006,-1.30208058,1.90876282,0.15446255,-0.35424782,0.53490227,-0.20655367,0.10476812,2.22722348,
38,0.20620782,-0.31907503,0.14404639,0.0933406,-0.43194224,-1,1.36184994,-0.55037384,-1.00893333,-0.8993289,1.34283878,0.12306725,-0.47595615,0.35376516,-0.08847839,0.10394872,2.17797655,
39,0.3308314,-0.33346478,0.10095449,0.32819801,-0.33609816,-1,1.33307044,0.77397866,-0.57018496,-1.03012917,2.17643449,0.12506049,-0.35830175,0.30236105,-0.0077379,0.07713314,2.31105405,
40,0.30443007,-0.36563524,0.1059813,0.24322491,-0.42684041,-1,1.26872952,0.73056496,-0.17359594,-0.14795159,1.47007019,0.10955623,-0.26230044,0.35342375,0.00126308,0.23211619,2.28911138,
0,1.1,-0.1,1.07559035,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.97505946,2,1,-1,2,2.31493415,1.42438798,-1.14118911,1.85544365,-0.06797494,0.06298683,0.2848776,0.03178649,-0.02823782,0.37108873,
2,0.97017783,-0.17092401,0.78882412,1.76943164,0.6283298,-1,1.65815198,2.56682789,1.09794698,-1.06645833,2.3344413,-0.12258926,0.17568391,0.51586108,0.11350715,-0.03588192,0.83212885,
3,0.91063928,-0.36205307,0.57615346,1.45922549,0.18653314,-1,1.27589386,2.75047886,0.56087323,-1.09057924,1.36000209,-0.16385229,0.32638719,0.66968474,0.23592934,-0.04682139,1.08252473,
4,0.90518915,-0.47338771,0.64073014,1.33699059,-0.04158626,-1,1.05322459,0.79267167,-0.40073414,-1.12703498,1.16038732,0.08538315,0.05756843,0.64495604,0.32029203,-0.06286411,1.28745233,
5,0.86581256,-0.524008,0.5294104,1.20761712,-0.18220343,-1,0.95198401,1.85288764,0.39060402,-1.23652015,0.91850842,0.12704876,0.07030725,0.80368884,0.34197535,-0.09759531,1.42326675,
6,0.77550701,-0.58657514,0.46957277,0.96443887,-0.39764327,-1,0.82684972,2.01213811,-0.06714848,-1.51813327,1.08847536,0.10999382,0.14847062,0.86415143,0.44841331,-0.18170291,1.59093852,
7,0.71083299,-0.63941975,0.45963595,0.78224624,-0.56800651,-1,0.7211605,0.53660121,-0.24369132,-1.00220522,0.50269575,0.29951385,-0.05823646,0.89835078,0.38789154,-0.14580337,1.62905787,
8,0.65869367,-0.6404621,0.41489303,0.67692523,-0.62223054,-1,0.7190758,1.2449658,-0.4788994,-0.55210239,1.28705484,0.26436988,-0.06107348,0.87908558,0.31588138,-0.02706317,1.8168421,
9,0.53246704,-0.67130354,0.36933898,0.39363054,-0.81014004,-1,0.65739292,0.83538856,-0.32889188,-1.3575989,0.33794857,0.31459952,-0.09476789,0.90601151,0.29286223,-0.09317032,1.78958481,
10,0.50332918,-0.65392784,0.36798316,0.35273051,-0.80452651,-1,0.69214432,0.53069508,-0.63144558,-1.52967244,-0.01222013,0.31065866,-0.17100696,0.86009123,0.17204984,-0.18047074,1.69079496,
11,0.44399709,-0.58699346,0.2292228,0.30100072,-0.72998983,-1,0.82601307,0.88031434,0.14892128,-0.85600428,1.40810074,0.2878495,-0.13834154,0.95265462,0.08818793,-0.11557745,1.8690535,
12,0.28933644,-0.60600045,0.30313469,-0.02732756,-0.92266446,-1,0.7879991,-0.11323656,-1.35186222,-0.69560933,0.98719022,0.22117272,-0.24905512,0.73415144,0.09013755,-0.03158383,1.93508102,
13,0.32868497,-0.5373508,0.23612916,0.12001914,-0.74601663,-1,0.9252984,0.49098038,-0.33533397,-0.42531072,0.82704766,0.20272654,-0.23252201,0.73519467,-0.08160257,0.0896708,1.92841467,
14,0.23421231,-0.49038389,0.22011781,-0.02195928,-0.74655548,-1,1.01923222,-0.4465499,-0.83901367,-0.6817867,1.71417898,0.15870345,-0.36901251,0.61650656,-0.0789871,0.1353793,2.08172109,
15,0.26075772,-0.41809711,0.17333733,0.10341833,-0.5754365,-1,1.16380579,-0.39373661,-1.26071112,-1.78793769,0.89958822,0.09748847,-0.47826041,0.40830187,-0.15885131,-0.0492841,2.01253336,
16,0.31097881,-0.30076752,0.07817699,0.32119009,-0.29055624,-1,1.39846495,0.37757059,0.15492013,-1.02746442,1.73366512,0.09778596,-0.43148574,0.47793253,-0.29705189,-0.04492016,2.07706672,
17,0.22694705,-0.25575307,0.09016694,0.19814103,-0.2845591,-1,1.48849385,-0.47816561,-0.21120051,-0.93846856,2.03772675,0.08432779,-0.53160053,0.44240715,-0.29982743,-0.02362984,2.17149996,
18,0.26580067,-0.22120329,0.0783897,0.31039805,-0.17660591,-1,1.55759342,0.23655877,-0.0191162,-1.00483003,2.00966613,0.09793077,-0.48428894,0.4385838,-0.28349292,-0.01986988,2.22761451,
19,0.24926342,-0.23160785,0.04449249,0.26691899,-0.21395228,-1,1.53678429,-0.2613046,-0.57787623,-1.24717896,1.78252581,0.09390018,-0.53939744,0.32793493,-0.18078629,-0.0653317,2.23123991,
20,0.3172262,-0.24192361,0.10125796,0.39252878,-0.16662103,-1,1.51615277,0.20028195,0.10245099,-1.16321511,2.38588064,0.15148724,-0.51835204,0.37960759,-0.07726776,-0.08490838,2.3589375,
21,0.31368594,-0.28017191,0.11672032,0.34719996,-0.24665789,-1,1.43965617,-0.19110661,-1.08987164,-0.99075661,1.47121547,0.14097949,-0.57837733,0.19778051,0.00680762,-0.06607803,2.29346186,
22,0.40531545,-0.28633445,0.18972003,0.52429645,-0.16735345,-1,1.4273311,0.32979365,-0.63228675,-0.51547721,1.62013497,0.18041022,-0.55886931,0.14630084,-0.01288929,0.04404214,2.27333026,
23,0.41029037,-0.30172968,0.14796407,0.51885105,-0.19316899,-1,1.39654065,0.75936805,-0.24889943,-1.67618794,0.97114398,0.15249057,-0.45933799,0.18795265,0.06008422,-0.10000388,2.13358488,
24,0.41302924,-0.33720649,0.17413966,0.48885199,-0.26138374,-1,1.32558702,0.07038766,-0.60450247,-1.1802481,1.42178825,0.17343863,-0.51860455,0.16434423,0.13241411,-0.11605272,2.12610815,
25,0.46379029,-0.34522104,0.17264705,0.58235953,-0.2266518,-1,1.30955792,0.91908026,-0.00442617,-0.88013407,2.13529483,0.17669205,-0.41658371,0.26867856,0.17105365,-0.06886899,2.2660339,
26,0.40001168,-0.39801093,0.23536929,0.40201243,-0.39601019,-1,1.20397813,0.31490071,-1.30817062,-1.22321531,0.76458934,0.11287738,-0.4302915,0.1125131,0.21486852,-0.09973826,2.12494936,
27,0.48873315,-0.39056511,0.16647231,0.58690118,-0.29239708,-1,1.21886978,1.01331847,-0.45368711,-1.61768926,0.33630695,0.09725994,-0.33706276,0.1554991,0.16588408,-0.20332846,1.92344692,
28,0.48134928,-0.38013149,0.16654821,0.58256708,-0.27891369,-1,1.23973703,0.86661711,-0.15708721,-1.601988,1.56894511,0.08769615,-0.2888665,0.24503443,0.20281524,-0.28306037,2.00459916,
29,0.43826154,-0.39888826,0.11165878,0.47763482,-0.35951498,-1,1.20222348,1.00680904,0.07295918,-2.03768754,0.62016277,0.07401662,-0.20503601,0.37017469,0.23613414,-0.4339858,1.88726718,
30,0.43011257,-0.42297483,0.15387209,0.43725031,-0.4158371,-1,1.15405033,0.50681059,0.14789539,-1.07139716,1.40524362,0.13747903,-0.23471172,0.49490876,0.2510792,-0.36146807,1.96005241,
31,0.40732186,-0.46628709,0.2474803,0.34835663,-0.52525233,-1,1.06742581,-0.16264149,-1.73337717,-0.80931069,1.70016467,0.10061454,-0.38322642,0.23576641,0.30168546,-0.25103659,2.0945897,
32,0.48423608,-0.41409812,0.24453747,0.55437405,-0.34396015,-1,1.17180376,-0.05871924,-0.50140018,-1.07525391,0.51084784,0.18848943,-0.51201941,0.25397234,0.12299833,-0.21588006,1.94348057,
33,0.46891947,-0.34609607,0.18523584,0.59174286,-0.22327268,-1,1.30780786,1.22914961,-0.4425342,-0.42720531,2.01559795,0.08977557,-0.3513534,0.25310946,-0.02252797,-0.05814511,2.09634247,
34,0.34548782,-0.35048423,0.13457569,0.34049142,-0.35548064,-1,1.29903154,0.05496164,-0.10358546,-0.84415738,1.59444732,0.10231111,-0.40828552,0.32196417,-0.00840315,-0.01534756,2.13615714,
35,0.34684271,-0.36001015,0.12418685,0.33367528,-0.37317758,-1,1.2799797,0.33808816,-0.22951247,-1.00856291,1.78566582,0.1195858,-0.39774787,0.3556729,0.04565261,-0.01399063,2.21006293,
36,0.34223046,-0.38221724,0.15566001,0.30224368,-0.42220402,-1,1.23556552,0.56995348,-0.32348555,-0.31394602,1.80154075,0.1205547,-0.34109978,0.37272811,0.06899153,0.12601829,2.28124539,
37,0.31767009,-0.42671342,0.15785672,0.20862676,-0.53575675,-1,1.14657316,-3.27e-05,-0.50955202,-1.11723241,0.50283502,0.14769632,-0.3999544,0.36695745,0.09670163,0.07736815,2.09624869,
38,0.39648204,-0.44176639,0.18029671,0.3511977,-0.48705073,-1,1.11646722,0.55445044,-0.1958269,-1.13332365,1.31948805,0.19305562,-0.36766625,0.43110713,0.12756155,0.03522979,2.11760311,
39,0.37962996,-0.45900587,0.16042235,0.30025406,-0.53838178,-1,1.08198826,0.58357564,-0.55252885,-0.70475599,0.67527331,0.16344757,-0.32926986,0.41798228,0.07215918,0.08723264,2.0127395,
40,0.38337391,-0.46734091,0.19303954,0.29940692,-0.5513079,-1,1.06531818,0.33187371,-0.60574525,-1.40391755,0.79286297,0.16415166,-0.35039071,0.40017314,0.08095273,-0.0109974,1.95570056,
0,1.1,-0.1,1.13573648,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.99735876,2,1,-1,2,2.19162927,1.19245433,0.574665,3.15175692,-0.0388541,0.03832585,0.23849087,-0.33690382,0.314933,0.63035138,
2,0.82757599,-0.25874398,0.51392588,1.396408,0.31008803,-1,1.48251204,1.57750387,0.89330219,-1.0537968,0.64602614,0.06184753,0.01513106,0.47295072,-0.12142203,0.24118704,0.73698393,
3,0.980654,-0.33186795,0.74469813,1.62944005,0.3169181,-1,1.3362641,1.37232248,0.12858783,-0.86046654,1.19641102,0.17797575,-0.10569226,0.53682532,-0.12033018,0.22085632,0.96161653,
4,0.83867563,-0.41041244,0.53168996,1.26693881,0.01785074,-1,1.17917511,1.72015044,0.03857658,-0.67068882,1.64710987,0.15944536,-0.07599397,0.60134055,-0.02685745,0.2425473,1.26288017,
5,0.77500814,-0.51916346,0.49920285,1.03085281,-0.26331878,-1,0.96167308,0.59922296,0.09512782,-0.66946324,1.13816948,0.36687381,-0.25095384,0.70776339,0.05951324,0.26014519,1.44560342,
6,0.75130303,-0.5857461,0.44084345,0.91685997,-0.42018916,-1,0.8285078,0.96142197,-0.45366632,-1.38327419,-0.11950796,0.39850888,-0.30899989,0.70977589,0.09158978,0.13146131,1.36687958,
7,0.74149653,-0.54373084,0.47111626,0.93926222,-0.34596514,-1,0.91253832,1.5011848,-0.68450156,-0.61372846,2.36628184,0.25877953,-0.24356156,0.64841274,0.12954012,0.18242336,1.78425237,
8,0.51149119,-0.60138186,0.32200388,0.42160052,-0.69127253,-1,0.79723628,0.23314805,-1.49384195,-1.2220531,1.65710987,0.17764551,-0.35281612,0.46051454,0.34412895,0.10152807,1.99937662,
9,0.57063009,-0.58987996,0.37316849,0.55138022,-0.60912982,-1,0.82024009,-0.45572567,-0.86468309,-1.45811552,0.90792225,0.31391852,-0.60165006,0.431427,0.3232644,-0.01040065,2.01703772,
10,0.56867681,-0.4904095,0.28103093,0.64694411,-0.4121422,-1,1.01918099,0.08357265,-0.39556696,-0.94819467,1.19822714,0.33654529,-0.69207624,0.46219201,0.11042352,0.00204055,2.04943941,
11,0.46802,-0.38699568,0.16354871,0.54904433,-0.30597135,-1,1.22600865,0.76420341,0.10115757,-0.85386943,1.43757304,0.21803728,-0.58802831,0.54478339,-0.08709764,0.03085855,2.0818644,
12,0.33737923,-0.33552049,0.09315868,0.33923796,-0.33366176,-1,1.32895902,0.16055916,-0.14762854,-0.76218847,1.98702573,0.13371032,-0.57326251,0.5405092,-0.12486707,0.07224915,2.19710487,
13,0.31073628,-0.31117046,0.05782731,0.31030211,-0.31160464,-1,1.37765908,1.06804816,0.2023633,-0.15768794,1.76671622,0.08068032,-0.36929489,0.59734821,-0.17987313,0.22626173,2.23549532,
14,0.209775,-0.34862874,0.14960161,0.07092126,-0.48748248,-1,1.30274252,0.03132896,-0.92097391,-1.69940638,1.59319232,0.05011701,-0.37308012,0.43313528,-0.00315054,0.04112811,2.24648622,
15,0.29465468,-0.38340413,0.15514937,0.20590523,-0.47215358,-1,1.23319174,-0.1817826,-1.02515079,-0.62086569,1.93299467,0.08737421,-0.45268249,0.29483972,0.08343875,0.10872935,2.33714956,
16,0.36470543,-0.38935754,0.16613593,0.34005332,-0.41400965,-1,1.22128492,-0.07636144,-1.22529016,-2.16386083,0.23770582,0.09697595,-0.52330045,0.14655676,0.09787955,-0.14578869,2.07300383,
17,0.46341682,-0.3241576,0.13905397,0.60267604,-0.18489838,-1,1.3516848,0.36230882,-0.19155406,-1.20184222,1.01941853,0.15703965,-0.53154532,0.20859763,-0.0169018,-0.15699939,1.99194981,
18,0.42031803,-0.29228782,0.12804805,0.54834825,-0.1642576,-1,1.41542436,0.97126158,-0.15648005,-0.25628518,1.89197424,0.08922049,-0.39911116,0.25249722,-0.11484548,0.02314345,2.08886982,
19,0.32890609,-0.31849839,0.14760878,0.3393138,-0.30809069,-1,1.36300322,0.01314531,-0.43840023,-0.51802823,1.50932519,0.09013922,-0.4482223,0.24171709,-0.07240618,0.11490911,2.10036025,
20,0.36444093,-0.34459681,0.1713663,0.38428505,-0.32475269,-1,1.31080639,-0.13056642,-0.48002615,-0.7145623,1.83035336,0.15091987,-0.5304675,0.23520717,-0.00798854,0.14901483,2.1841976,
21,0.40238625,-0.35515032,0.17974236,0.44962218,-0.30791439,-1,1.28969936,-0.02707505,-0.840581,-0.88155594,1.72194692,0.17485488,-0.59074351,0.16210966,0.02787728,0.14290068,2.23380759,
22,0.44105047,-0.34384437,0.15923965,0.53825657,-0.24663828,-1,1.31231125,1.20773203,0.03356729,-0.92401472,1.17953804,0.14686322,-0.40746859,0.27393893,-0.01721763,0.1295176,2.16049143,
23,0.35375468,-0.37875754,0.10681792,0.32875181,-0.40376041,-1,1.24248491,0.9225779,-0.0801556,-1.6227509,0.61846317,0.10042396,-0.28296116,0.35462305,0.06239104,-0.0209361,2.0035888,
24,0.37285778,-0.43446297,0.14238346,0.31125259,-0.49606817,-1,1.13107406,0.80509729,0.01839441,0.02609521,1.40174243,0.13606093,-0.21449258,0.46116251,0.08296829,0.18847016,2.05700471,
25,0.34394085,-0.5245509,0.19989099,0.16333081,-0.70516094,-1,0.95089821,0.60973534,-0.394259,-0.93769456,1.12531687,0.17248654,-0.18722334,0.49989856,0.22747234,0.16323722,2.0804875,
26,0.41346071,-0.59235621,0.24928952,0.23456521,-0.7712517,-1,0.81528759,0.33562915,-0.25755759,0.06655579,1.35349945,0.27147641,-0.24803712,0.58534982,0.25140746,0.34390093,2.17203237,
27,0.39622473,-0.65244223,0.33562873,0.14000722,-0.90865974,-1,0.69511553,0.50747736,-0.95332586,-1.12503397,0.73473155,0.26094578,-0.25542412,0.53859157,0.32787712,0.25011395,2.1455491,
28,0.47081473,-0.65322061,0.38254711,0.28840884,-0.83562649,-1,0.69355879,0.06815281,-1.57622157,-1.43876664,0.14693505,0.21817427,-0.37903462,0.37691719,0.22684688,0.11233783,2.00711454,
29,0.50395347,-0.52646111,0.28241616,0.48144583,-0.54896875,-1,0.94707778,0.63435685,-0.4252404,-0.95471332,1.08271912,0.20036328,-0.37793772,0.42707011,-0.02094231,0.0989276,2.0328199,
30,0.34055632,-0.41566259,0.16562434,0.26545006,-0.49076885,-1,1.16867483,-0.32621486,-0.99719245,-1.2528356,0.52335201,0.10322793,-0.50381567,0.30848264,-0.21514193,0.02857496,1.89719135,
31,0.34270688,-0.27935003,0.11768103,0.40606374,-0.21599317,-1,1.44129994,0.23847931,-0.31246992,-1.05253853,1.57492494,0.07863878,-0.49243943,0.29603214,-0.36462772,0.01235226,1.94447808,
32,0.28270251,-0.20471903,0.08843895,0.36068599,-0.12673555,-1,1.59056195,0.48201872,-0.04512195,-1.12675066,1.63010735,0.03455053,-0.4106288,0.30968893,-0.39528527,-0.01546832,1.96349155,
33,0.23885228,-0.20608028,0.02228566,0.27162429,-0.17330827,-1,1.58783945,-0.04012967,0.47123579,-0.48524995,2.32596748,0.05927327,-0.43206989,0.42443041,-0.31964373,0.09057535,2.11841884,
34,0.23657852,-0.24882761,0.11809802,0.22432943,-0.26107671,-1,1.50234477,-0.41133056,-0.65383126,-0.59846408,1.7720324,0.09526795,-0.52255343,0.30830912,-0.19124782,0.15276747,2.1486726,
35,0.33053582,-0.28345894,0.1410699,0.37761269,-0.23638206,-1,1.43308212,0.21922958,-0.32410903,-0.90368565,1.45383757,0.15730184,-0.50641116,0.29520907,-0.10998556,0.14147684,2.12308917,
36,0.35641728,-0.32475767,0.18831505,0.3880769,-0.29309805,-1,1.35048466,-0.68912678,-0.85751792,-1.13454666,1.1229328,0.22366962,-0.68552119,0.19456674,-0.02794068,0.08627214,2.05296096,
37,0.47637313,-0.30753802,0.16781172,0.64520825,-0.1387029,-1,1.38492396,0.82755244,0.11925575,-1.50456582,1.27690751,0.26839615,-0.57345572,0.30251975,-0.01386965,-0.03189545,2.02076548,
38,0.41919997,-0.32677944,0.19506738,0.51162049,-0.23435892,-1,1.34644111,0.57245153,-0.59591447,0.32284669,1.66326945,0.20171994,-0.51195426,0.25354468,-0.08269323,0.23905298,2.07997805,
39,0.3880478,-0.36208473,0.05275543,0.41401087,-0.33612166,-1,1.27583053,1.20254735,1.02990063,-1.64861657,1.39913554,0.2039198,-0.32427306,0.55364976,0.06011335,0.06151907,2.08864344,
40,0.31949916,-0.46957101,0.22239495,0.16942731,-0.61964286,-1,1.06085798,-0.55119195,-1.11863772,-1.22529441,1.1168359,0.23212028,-0.4974565,0.40702067,0.25421593,0.00415637,2.08211034,
0,1.1,-0.1,1.10471341,2.1,0.9,-1,1.8,2.2,-1,-0.2,-0.2,0,0,0,0,0,0,
1,1,0,0.98433713,2,1,-1,2,2.76387501,1.18783719,-0.56583953,2.05020813,-0.15590758,0.152775,0.23756744,-0.08746611,0.08683209,0.41004163,
2,0.95404305,-0.17854194,0.75945901,1.72954416,0.59695917,-1,1.64291613,0.93881884,1.16724391,-1.91407799,0.44004237,0.11767595,-0.07163345,0.49491951,0.13477665,-0.11334992,0.48745855,
3,0.96589097,-0.24512624,0.77645034,1.68665571,0.4756385,-1,1.50974752,1.55807718,-0.01372672,-0.62559007,2.26943153,0.17341985,-0.13204771,0.49124076,0.0899136,-0.01579795,0.94190364,
4,0.86219884,-0.38319176,0.511674,1.34120591,0.09581532,-1,1.23361648,1.88007097,0.76365779,-1.34518847,1.31293888,0.19674658,-0.07450351,0.69900087,0.24299535,-0.08167606,1.16938739,
5,0.84135501,-0.49011603,0.53047912,1.19259399,-0.13887705,-1,1.01976794,1.23564695,-0.28974544,-1.18782393,1.51085548,0.27533593,-0.14901542,0.69729802,0.37445737,-0.10290563,1.43372742,
6,0.80308566,-0.55823234,0.51524209,1.04793898,-0.31337902,-1,0.88353532,1.01695736,-0.67140735,-1.05593926,1.12278834,0.30976583,-0.23705513,0.64684988,0.40272256,-0.09351236,1.59483254,
7,0.74583014,-0.57667971,0.46839267,0.91498057,-0.40752928,-1,0.84664057,0.80225182,-0.06545194,-0.00496023,1.97377043,0.39072591,-0.3275258,0.7350614,0.30539572,0.12419807,1.90129201,
8,0.56448587,-0.64616298,0.36593973,0.48280875,-0.72784009,-1,0.70767405,1.02794973,-0.76715315,-1.35883228,1.04839126,0.31115267,-0.28222504,0.69308368,0.45848923,0.027592,1.98917705,
9,0.59750623,-0.66031775,0.4015491,0.53469472,-0.72312927,-1,0.67936449,0.14088335,-1.22475752,-1.48863709,0.25954961,0.32456074,-0.43660585,0.57364254,0.40512437,-0.07565382,1.90737866,
10,0.60167035,-0.56434631,0.3541531,0.6389944,-0.52702227,-1,0.87130737,0.58471793,-1.44956732,-1.25892288,1.7276388,0.19001674,-0.47300924,0.3947391,0.30411321,-0.11230763,2.09716921,
11,0.49073345,-0.46440738,0.221438,0.51705951,-0.43808132,-1,1.07118524,0.45147182,-0.32168634,-1.17070426,1.22818262,0.13987135,-0.48440641,0.43721696,0.09658821,-0.12398696,2.10913485,
12,0.3833585,-0.38642508,0.1221335,0.38029193,-0.38949165,-1,1.22714984,0.92442068,-0.26146839,-1.12092473,1.46026769,0.03561026,-0.35598439,0.45204992,-0.03324205,-0.12337451,2.13393145,
13,0.2877384,-0.36347735,0.08438669,0.21199945,-0.43921631,-1,1.27304529,0.35798113,-0.27360305,-1.0193978,0.90782415,0.01232647,-0.32828665,0.45231027,-0.09725298,-0.10257917,2.03410093,
14,0.27448072,-0.35805019,0.09433759,0.19091125,-0.44161967,-1,1.28389961,0.50471268,0.21659427,-1.27289617,1.31430021,0.0517945,-0.27147907,0.54838715,-0.06340922,-0.13664257,2.03336086,
15,0.2504259,-0.39886731,0.12504815,0.10198448,-0.54730873,-1,1.20226538,0.07865179,-0.79882901,-0.82254625,1.05724504,0.05582479,-0.30162326,0.43849084,-0.01249836,-0.07382331,1.99768462,
16,0.31884232,-0.40507078,0.09688274,0.23261386,-0.49129924,-1,1.18985844,0.28549117,-0.34325759,-0.70486242,2.21407337,0.0898558,-0.3117373,0.44416946,0.06416093,-3.113e-05,2.20299068,
17,0.30695364,-0.42614784,0.15782189,0.18775944,-0.54534204,-1,1.14770432,0.18241635,-0.71690017,-1.4897884,0.98485246,0.09083827,-0.33568802,0.38241467,0.11310989,-0.09798258,2.12982217,
18,0.36118709,-0.41876647,0.11005978,0.3036077,-0.47634586,-1,1.16246706,1.29695735,-0.04288663,-1.17478362,1.16829294,0.07087234,-0.15363378,0.464861,0.09587372,-0.11334279,2.10502291,
19,0.29837932,-0.46590673,0.16901447,0.1308519,-0.63343414,-1,1.06818654,-0.14109215,-0.26534964,-0.96663384,1.6710926,0.1452262,-0.27047718,0.50518156,0.21141134,-0.084001,2.20459954,
20,0.34388076,-0.48876857,0.2030978,0.19899295,-0.63365638,-1,1.02246286,-0.00261671,-0.50357358,-0.27949624,2.12640827,0.19826922,-0.35445739,0.49893796,0.2604207,0.07689995,2.38446872,
21,0.34443043,-0.50017524,0.23352356,0.18868562,-0.65592006,-1,0.99964951,0.10793442,-0.9878088,-0.94143519,1.30876761,0.17753977,-0.3997512,0.40165871,0.24916899,0.07323292,2.36939859,
22,0.37816364,-0.47419733,0.17962469,0.28212995,-0.57023101,-1,1.05160535,0.79456284,-0.85688218,-1.72169308,1.14922632,0.11261023,-0.31215385,0.33962946,0.21946522,-0.08575228,2.31504307,
23,0.36173193,-0.44118213,0.13256176,0.28228174,-0.52063232,-1,1.11763575,0.18333221,0.13964255,-0.64230932,1.26951886,0.16768328,-0.35774941,0.47610493,0.10087101,0.00293632,2.28241108,
24,0.31029006,-0.42646221,0.13381564,0.19411791,-0.54263437,-1,1.14707557,0.6546219,-0.37754161,-1.45097609,0.35513437,0.12338454,-0.27939117,0.47596051,0.02629521,-0.08784617,2.06754062,
25,0.30420527,-0.42277573,0.07098953,0.18563481,-0.54134619,-1,1.15444855,1.27537687,-0.06772711,-0.82496897,1.33831897,0.08107589,-0.09011967,0.53633327,0.01841296,-0.03527073,2.09080658,
26,0.23785999,-0.47909546,0.16590162,-0.00337547,-0.72033092,-1,1.04180909,-0.19760986,-0.3638364,-0.75903167,0.9310832,0.14918293,-0.20676171,0.54793752,0.08673235,0.01997709,2.05050009,
27,0.31623906,-0.50148786,0.17404688,0.13099027,-0.68673665,-1,0.99702428,0.36872681,-0.78834208,-1.17489913,0.39718182,0.14484555,-0.21815963,0.48127674,0.06256227,-0.01899816,1.92043158,
28,0.36378983,-0.48047289,0.21965294,0.24710677,-0.59715594,-1,1.03905423,-0.27181981,-1.25991252,-1.38175172,1.0957863,0.13136048,-0.3744076,0.32522805,0.05499242,-0.09154887,1.94769168,
